solution_group,solution_priority_action_area,solution_name,sector,state,food_type,annual_tons_diversion_potential,annual_100_year_mtco2e_reduction_potential,annual_100_year_mtch4_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Breads & Bakery,22.095187496013224,11.852442700867927,0.6273120041002699,0.0,0.0,0.0335073518377039,3786.040868800611,7060.943380517825,3274.902511717214
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Dairy & Eggs,15.795148371773143,-0.1081573591012623,0.0881556821429307,0.0,0.0,0.0239533425057937,2706.520470808081,5047.6443506122,2341.1238798041186
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Dry Goods,33.124699137146465,12.110323978828632,0.8280667455093342,0.0,0.0,0.0502336062414825,5675.962909234857,10585.63658472151,4909.673675486653
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Fresh Meat & Seafood,6.713891002107966,2.319630698911496,0.1344799552944783,0.0,0.0,0.0101816157046966,1150.4344883807828,2145.5533806810317,995.1188923002484
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Prepared Foods,31.18969635679711,4.959222624107322,0.5480974367366791,0.0,0.0,0.0472991745250825,5344.397512518157,9967.26912005724,4622.871607539082
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,West Virginia,Produce,28.733419271354485,-0.3734698304053572,0.2119237385773622,0.0,0.0,0.0435742303250089,4923.511044265186,9182.318395819071,4258.807351553885
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Breads & Bakery,53.75865839947795,28.33467685757869,1.502026518755604,0.0,0.0,0.0815250054628082,9211.620303699136,17179.616296073706,7967.995992374567
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Dairy & Eggs,40.66274515793235,-0.3315967420042575,0.2215412689666395,0.0,0.0,0.0616650530320042,6967.617497400026,12994.56459957138,6026.947102171353
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Dry Goods,77.82382951313191,27.81210581685292,1.913908677883588,0.0,0.0,0.1180198374566644,13335.22058395988,24870.10594259261,11534.885358632731
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Fresh Meat & Seafood,17.968824042754438,6.087983816851079,0.3539785617741168,0.0,0.0,0.0272497216608369,3078.982796703152,5742.284341477965,2663.301544774814
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Prepared Foods,92.29098391513472,14.105289345024968,1.592682596039969,0.0,0.0,0.1399592771073015,15814.187455416137,29493.36420316102,13679.176747744888
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wisconsin,Produce,90.51410826725709,-1.240160474008703,0.6568476537154181,0.0,0.0,0.1372646451872953,15509.717361063907,28925.52931395048,13415.811952886568
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Breads & Bakery,7.640809934224165,4.098732447957506,0.2169328408574161,0.0,0.0,0.0115872882652508,1309.26332654702,2441.7682057049637,1132.5048791579434
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Dairy & Eggs,5.738635152111125,-0.0392953334966546,0.0320283978660065,0.0,0.0,0.0087026402081764,983.3230526307512,1833.8915611291943,850.5685084984431
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Dry Goods,10.641765138787092,3.890608123072538,0.2660278298216487,0.0,0.0,0.0161382368329705,1823.48114216706,3400.781329748943,1577.300187581883
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Fresh Meat & Seafood,2.558705107754466,0.8840255100277086,0.0512511371415679,0.0,0.0,0.0038802762959096,438.4376512267764,817.6835746044683,379.2459233776918
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Prepared Foods,13.103222862081784,2.083438021421933,0.2302633145747616,0.0,0.0,0.0198710374703467,2245.2553198652627,4187.387626747243,1942.13230688198
Recycling,Recycle Anything Remaining,Livestock Feed,Retail,Wyoming,Produce,12.597358907054447,-0.163737334917996,0.0929119980664926,0.0,0.0,0.0191038947825479,2158.574833079071,4025.729041802566,1867.1542087234948
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Breads & Bakery,68.38493825976096,117.67464290868791,1.7861414926343708,586965.1565859143,113974.8970996016,0.2543919703263108,26390.919108434144,337579.61489918694,311188.6957907528
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Dairy & Eggs,51.39195433240905,125.5973145920076,1.8346202341351523,5835624.642016244,85653.25722068176,0.1911780701165616,19833.03552105437,253694.40397169543,233861.36845064108
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Dry Goods,14.073725145384858,30.45182752027261,0.3867319795291266,803672.2450120576,23456.20857564143,0.0523542575408316,5431.291616515757,69474.40234177426,64043.1107252585
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Fresh Meat & Seafood,15.6914754700787,143.28484073680292,2.12050789072202,10548543.201940011,26152.45911679784,0.0583722887486927,6055.609178878173,77460.3645362379,71404.75535735974
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Frozen,5.793535336419138,18.84959643370436,0.2361897921575349,682046.0280147926,9655.892227365232,0.0215519514514791,2235.8245295844586,28599.564137122627,26363.73960753817
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Prepared Foods,118.91234774589128,382.7823044392256,4.639596248833729,22326343.301986147,198187.24624315213,0.4423539336147154,45890.311963656335,587006.226522204,541115.9145585477
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Produce,95.09489387411509,121.61340021033776,0.814467470515851,1697332.668878045,158491.4897901918,0.3537530052117081,36698.74852155307,469432.2824561549,432733.5339346018
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alabama,Ready-To-Drink Beverages,26.90852010663377,34.54277960629764,0.3323777989145624,221967.61888016423,44847.53351105629,0.1000996947966776,10384.458852099398,132832.87352837352,122448.41467627411
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Breads & Bakery,10.383203834503108,18.02633958618903,0.2788786857293782,89121.65485084243,17305.33972417185,0.0386255182643515,4007.056224016435,51256.28597567697,47249.22975166053
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Dairy & Eggs,7.016088844880905,17.1617283466352,0.2519935472394556,796686.2028428924,11693.48140813484,0.0260998505029569,2707.628870841454,34634.65246333406,31927.02359249261
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Dry Goods,1.5679493571102012,3.413773953081741,0.0441284631677384,89536.87576506307,2613.2489285170022,0.0058327716084499,605.098515881314,7740.12163532426,7135.023119442945
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Fresh Meat & Seafood,2.19966587657853,20.110006124716342,0.2984442965055092,1478718.2106084954,3666.109794297551,0.0081827570608721,848.8887420481208,10858.565912593667,10009.677170545549
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Frozen,0.6729403090594045,2.195222556096987,0.0277440224037448,79222.13954574711,1121.567181765674,0.0025033379497009,259.69919273351843,3321.943927469852,3062.244734736333
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Prepared Foods,20.22266377759862,65.3018159066346,0.799498663305453,3796898.661391598,33704.439629331035,0.0752283092526668,7804.272366005818,99828.40116556016,92024.12879955432
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Produce,14.826082082787904,18.97763883303244,0.129866637789405,264628.23023806163,24710.136804646507,0.055153025347971,5721.63904653393,73188.3833975223,67466.74435098836
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Alaska,Ready-To-Drink Beverages,2.664696872617324,3.4221755517603487,0.0335076817451212,21981.00889637816,4441.161454362206,0.0099126723661364,1028.3521694004532,13154.173520845825,12125.821351445373
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Breads & Bakery,135.61643588337668,235.4444702875632,3.6424724011274776,1164030.0415500894,226027.3931389612,0.5044931414861613,52336.70571694175,669465.3145055075,617128.6087885657
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Dairy & Eggs,93.48237426851776,228.6628843882628,3.357562256851677,10615047.704685636,155803.95711419627,0.3477544322788861,36076.44958329223,461472.1415051286,425395.6919218364
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Dry Goods,19.23856545993344,41.88662941437264,0.5414513698729931,1098607.5778996127,32064.27576655573,0.0715674635109523,7424.491967614642,94970.4377081912,87545.94574057656
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Fresh Meat & Seafood,30.22905656107938,276.36311453504504,4.101390859156013,20321384.671344392,50381.7609351323,0.1124520904072153,11665.910750659425,149224.57389509075,137558.6631444313
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Frozen,8.046746818386065,26.24957946658448,0.3317517482622038,947306.1588872712,13411.244697310109,0.0299338981643961,3105.377437988182,39722.45586921031,36617.07843122213
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Prepared Foods,217.59283072475563,702.6377499452645,8.602485766588247,40854060.41425762,362654.7178745927,0.8094453302960908,83972.8007418735,1074138.631548773,990165.8308068996
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Produce,233.66917559811063,299.10054430775926,2.046786873329009,4170721.573941758,389448.6259968511,0.8692493332249716,90176.9376162889,1153498.889076813,1063321.9514605238
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arizona,Ready-To-Drink Beverages,33.116260419895475,42.53003707073831,0.4164260205884102,273175.0925911175,55193.76736649246,0.1231924887620111,12780.132177578656,163477.14458678785,150697.0124092092
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Breads & Bakery,51.53588907466701,89.47175189309709,1.384183652956857,442345.52183994296,85893.14845777834,0.1917135073577612,19888.582403693847,254404.9322853643,234516.34988167047
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Dairy & Eggs,39.31814469394427,96.17428360011333,1.4121712212253748,4464627.528469901,65530.241156573786,0.1462634982614727,15173.545557211704,194092.5075330852,178918.96197587348
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Dry Goods,9.818328243186668,21.376680992536503,0.2763276341059638,560670.172250358,16363.880405311114,0.0365241810646544,3789.061057008541,48467.79936685362,44678.73830984508
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Fresh Meat & Seafood,11.54088289530756,105.51021779283542,1.565833572005936,7758320.882049703,19234.8048255126,0.0429320843705441,4453.824404623185,56971.1240886943,52517.29968407111
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Frozen,4.0988133262405695,13.37088497428667,0.1689861154415518,482534.2707695247,6831.355543734283,0.0152475855736149,1581.8022752685142,20233.63418067351,18651.831905404997
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Prepared Foods,82.95134887494595,267.86153263543895,3.279463738024864,15574499.431316264,138252.2481249099,0.3085790178147988,32012.346487447867,409486.140094239,377473.7936067911
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Produce,70.30001141368066,89.98521788272868,0.6157814362467608,1254773.0076117087,117166.68568946778,0.2615160424588921,27129.97864373489,347033.29979319515,319903.3211494603
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Arkansas,Ready-To-Drink Beverages,15.052940029514218,19.3319562463104,0.1892857416618412,124171.2752041483,25088.233382523696,0.0559969369097929,5809.187414252243,74308.2589175058,68499.07150325355
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Breads & Bakery,474.366440758864,818.0064810165921,12.47346206562794,4071606.690957081,790610.7345981067,1.7646431596229744,183066.13538597585,2341691.6716981637,2158625.536312187
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Dairy & Eggs,291.0726849333754,711.5039588443511,10.405982823945148,33051689.80008728,485121.1415556257,1.0827903879521563,112329.93519088248,1436869.1028752378,1324539.1676843553
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Dry Goods,62.57285346828718,135.59199444280833,1.7293447236960828,3573187.98713073,104288.08911381196,0.2327710149020283,24147.936026391937,308888.4820913412,284740.5460649492
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Fresh Meat & Seafood,94.72461950786315,865.2127773316699,12.813019349518472,63678316.489189446,157874.36584643862,0.352375584569251,36555.85330081657,467604.4373027155,431048.5840018989
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Frozen,23.54594852966714,76.65615983300401,0.9624962703311408,2771955.24631532,39243.24754944524,0.0875909285303617,9086.784879696865,116233.66839768345,107146.8835179866
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Prepared Foods,740.9365595296256,2386.879466234407,29.00040321589229,139114266.15174624,1234894.2658827093,2.7562840014502075,285940.1105657473,3657604.800060455,3371664.689494708
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Produce,859.9926039297985,1100.0493660836205,7.405475879323022,15349862.460290045,1433321.0065496643,3.1991724866188505,331885.8775298146,4245320.379584199,3913434.502054384
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,California,Ready-To-Drink Beverages,114.60714195692744,147.13759997856255,1.4217136628325118,945391.0622371476,191011.90326154573,0.4263385680797701,44228.85930152002,565753.743895407,521524.88459388696
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Breads & Bakery,108.80069119604735,188.8895025054561,2.9222380924831044,933863.7479200804,181334.4853267456,0.4047385712492962,41988.05048839486,537090.4232626767,495102.3727742819
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Dairy & Eggs,73.49503821456659,179.77279201420583,2.6396865538127834,8345459.16072279,122491.73035761098,0.2734015421581877,28362.994217005864,362805.4265872367,334442.43237023085
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Dry Goods,15.78276585583764,34.362586228899225,0.4441911332123595,901266.0640186052,26304.609759729403,0.058711888983716,6090.839702546857,77911.01601085706,71820.17630831021
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Fresh Meat & Seafood,20.614071129780903,188.4600298114559,2.796857478196349,13857742.077537568,34356.785216301505,0.0766843446027849,7955.323168020904,101760.56849042494,93805.24532240404
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Frozen,6.328189843997671,20.643413535778027,0.260898980850801,744988.4219209515,10546.983073329451,0.0235408662196713,2442.156862690729,31238.865529585502,28796.708666894778
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Prepared Foods,174.2579322233355,562.7032885214853,6.8892498740575245,32717732.781008445,290429.8870388925,0.648239507870808,67249.12108336415,860217.5734901051,792968.452406741
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Produce,182.6338208667484,233.77441671725543,1.5997510421267775,3259800.1635031262,304389.7014445807,0.6793978136243041,70481.51998982967,901564.8253066002,831083.3053167704
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Colorado,Ready-To-Drink Beverages,22.77690618155985,29.251571644136945,0.2864120610914216,187886.05283912804,37961.51030259975,0.0847300909954026,8789.998263866837,112437.32045438222,103647.32219051538
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Breads & Bakery,46.03347359992012,62.31630471895231,0.3874346593549542,395116.90333235,76722.45599986687,0.1712445217917028,17765.106015611942,227242.4701372721,209477.36412166015
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Dairy & Eggs,35.09230198824695,83.96235688077809,1.069714718862203,3984777.479041048,58487.16998041159,0.1305433633962786,13542.72046839756,173231.7977113545,159689.07724295696
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Dry Goods,8.37651021063548,15.421080664546336,0.0968570464068595,478335.9556055725,13960.850351059134,0.0311606179835639,3232.63877990414,41350.32015915895,38117.681379254806
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Fresh Meat & Seafood,11.332279633614538,100.51799116683809,1.3850936048165912,7618088.019803553,18887.13272269089,0.042156080237046,4373.320832561974,55941.36211857227,51568.0412860103
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Frozen,3.2815536451041045,10.002993977473327,0.0976372427977304,386322.081319018,5469.256075173508,0.0122073795597872,1266.4077646596147,16199.263229241078,14932.855464581462
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Prepared Foods,97.57146920723024,290.4752263408336,2.597739621290988,18319494.647056647,162619.11534538376,0.3629658654508964,37654.50136633768,481657.8012399277,444003.29987359
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Produce,99.10677830310802,124.008169486739,0.3873920147389425,1768940.1151633016,165177.96383851336,0.3686772152875618,38247.00344628172,489236.7954823281,450989.79203604633
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Connecticut,Ready-To-Drink Beverages,14.614139623905414,18.566975350711346,0.1026873390522106,120551.6231084307,24356.899373175693,0.0543645994009281,5639.846821076857,72142.13760903357,66502.2907879567
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Breads & Bakery,14.160248037345085,24.58368763768613,0.3803249387375419,121540.9769760126,23600.413395575142,0.0526761226989237,5464.682282660348,69901.51926680456,64436.83698414422
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Dairy & Eggs,10.64210290516004,26.03115255995508,0.3822273805890091,1208424.9132565227,17736.838175266734,0.0395886228071953,4106.969810324025,52534.33127036069,48427.36146003667
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Dry Goods,2.6359844679499225,5.7391235734809625,0.0741873090334021,150526.42660631533,4393.307446583204,0.0098058622207737,1017.271560595811,13012.435840632776,11995.164280036965
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Fresh Meat & Seafood,3.696143858314792,33.79125730865948,0.5014820956779684,2484720.6525839395,6160.239763857988,0.013749655152931,1426.4052298679712,18245.871855032427,16819.466625164456
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Frozen,1.1670257460563824,3.806996262223806,0.048114205685778,137388.52504880467,1945.0429100939707,0.0043413357753297,450.375226554188,5760.9776649161095,5310.6024383619215
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Prepared Foods,26.543380976169427,85.71229770261807,1.0493868584000572,4983642.551030565,44238.96829361572,0.0987413772313502,10243.545406819903,131030.3782686928,120786.83286187288
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Produce,23.53462950411681,30.124728590088395,0.2061477326411956,420065.6195080096,39224.38250686136,0.0875488217553145,9082.416673842084,116177.79246383675,107095.37578999466
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Delaware,Ready-To-Drink Beverages,5.711221346242139,7.334718730166236,0.0718167192720337,47111.70283981561,9518.7022437369,0.0212457434080207,2204.0581507365027,28193.22429370249,25989.166142965987
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Breads & Bakery,319.8502034020631,515.2310778161234,6.658551151563136,2745354.8910257486,533083.6723367719,1.1898427566556746,123435.67252684044,1578928.2148614533,1455492.5423346127
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Dairy & Eggs,252.68614293448096,613.6607147786127,8.625869468084,28692846.99442901,421143.57155746827,0.9399924517162692,97515.91107204468,1247375.4161795625,1149859.5051075176
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Dry Goods,61.59108103246459,127.31411189538326,1.3989044161896766,3517124.4183571683,102651.80172077433,0.2291188214407682,23769.05322564617,304042.0002601416,280272.9470344955
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Fresh Meat & Seafood,84.13718321185023,761.7044788458231,11.044765549209286,56560946.97354121,140228.63868641705,0.3129903215480828,32469.980271401422,415339.965643745,382869.9853723436
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Frozen,25.161202280574688,80.31645531707326,0.9427757862603444,2962111.5741998083,41935.33713429115,0.0935996724837378,9710.13897146884,124207.30635176916,114497.1673803003
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Prepared Foods,814.9741182330399,2564.370030309107,28.77326379371849,153015160.24884808,1358290.1970550665,3.031703719826909,314512.47273277544,4023088.3581538494,3708575.885421074
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Produce,616.1909139400436,782.9302624046829,4.418405654142168,10998287.351587716,1026984.8565667394,2.2922301998569625,237798.62903981865,3041802.7233148385,2804004.09427502
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Florida,Ready-To-Drink Beverages,127.4408714407504,163.0923703164397,1.3709253746471863,1051256.1326158808,212401.45240125063,0.4740800417595915,49181.61535111336,629106.9553937139,579925.3400426005
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Breads & Bakery,147.999128677413,256.94213409678355,3.975054631740767,1270313.8139679057,246665.21446235504,0.5505567586799764,57115.398981687926,730592.0007495952,673476.6017679074
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Dairy & Eggs,107.52679818558768,263.0162960081283,3.861989193289249,12209810.685740251,179211.33030931282,0.3999996892503862,41496.4333538712,530801.8994614234,489305.4661075522
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Dry Goods,28.067214256835605,61.10855846909579,0.7899254047570249,1602762.6559427644,46778.690428059344,0.1044100370354284,10831.61877309308,138552.72259112005,127721.10381802698
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Fresh Meat & Seafood,35.05754587882724,320.5066141396635,4.7565063078081895,23567320.86552141,58429.24313137874,0.1304140706692373,13529.307490400335,173060.22551531435,159530.918024914
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Frozen,11.543571714447436,37.65669653657381,0.4759190495105156,1358971.1255319747,19239.286190745726,0.0429420867777444,4454.862065988735,56984.39734085876,52529.53527487002
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Prepared Foods,269.6442347872739,870.7190296003057,10.660326831881232,50626952.28359956,449407.05797878985,1.0030765534086588,104060.32921015091,1331088.3837243386,1227028.0545141876
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Produce,241.68485772861595,309.3607546332992,2.116998928143264,4313792.1278819,402808.0962143599,0.8990676707504514,93270.3266590858,1193067.99531029,1099797.6686512043
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Georgia,Ready-To-Drink Beverages,53.444550056874114,68.63693745391073,0.6720475385847453,440862.5770289579,89074.2500947902,0.1988137262115717,20625.1673720902,263826.9637405819,243201.7963684917
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Breads & Bakery,9.747793825191671,16.166065358804182,0.2252964619183202,83667.77063155668,16246.323041986125,0.036261793029713,3761.840616849692,48119.60892799643,44357.768311146734
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Dairy & Eggs,6.746035739194535,16.427937660955045,0.2348485427698785,766021.3141717373,11243.39289865756,0.0250952529498036,2603.410751347384,33301.54570415786,30698.13495281048
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Dry Goods,2.491871631182664,5.255171195363938,0.0617386830658932,142296.9432347591,4153.119385304441,0.0092697624679995,961.655948234432,12301.02837027542,11339.37242204099
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Fresh Meat & Seafood,2.3916414540692066,21.73284949963003,0.3179561873466222,1607773.166386189,3986.069090115344,0.0088969062091374,922.975405943415,11806.24595981666,10883.270553873244
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Frozen,0.8070829989579332,2.5977500567908662,0.0313933220244337,95014.1358864582,1345.1383315965554,0.0030023487561235,311.4671546296386,3984.1341516603775,3672.6669970307394
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Prepared Foods,14.812081716630711,47.07182780681702,0.5467477329021403,2781036.8535423703,24686.80286105119,0.0551009439858662,5716.236065407598,73119.27112900143,67403.03506359384
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Produce,32.430736219961524,41.32244879110605,0.2521191561932383,578850.7228871381,54051.227033269206,0.1206423387382568,12515.5766457946,160093.0807664956,147577.504120701
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Hawaii,Ready-To-Drink Beverages,5.117336283768144,6.557685099685072,0.0585818087485187,42212.76180985716,8528.89380628024,0.0190364909756174,1974.867731876668,25261.53354737452,23286.66581549785
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Breads & Bakery,21.57073737124359,37.44908057052929,0.5793605696457826,185147.0742094064,35951.228952072655,0.0802431430210261,8324.517058294072,106483.1145597552,98158.59750146112
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Dairy & Eggs,16.471996465153815,40.29138383388067,0.5916169123768191,1870417.066716563,27453.327441923026,0.0612758268503721,6356.825601202306,81313.3763783679,74956.55077716558
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Dry Goods,3.107115873214079,6.764881269337806,0.0874468602874564,177430.12340676726,5178.526455356799,0.0115584710483563,1199.0892403682217,15338.157884160184,14139.06864379196
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Fresh Meat & Seafood,3.619015783556243,33.08612928340022,0.4910175818364645,2432871.5559056564,6031.692972593739,0.0134627387148292,1396.6401846147266,17865.132083417728,16468.491898803
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Frozen,1.3182937697237989,4.300453071246093,0.054350692609061,155196.607457391,2197.1562828729984,0.0049040528233725,508.75214810868937,6507.706439931399,5998.954291822709
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Prepared Foods,34.21585140862961,110.48778016327276,1.3527163268846951,6424184.362680761,57026.41901438269,0.127282967240102,13204.4831761248,168905.23316842085,155700.74999229607
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Produce,31.295347255576075,40.05858014641289,0.2741264687352459,558585.3573914241,52158.91209262679,0.116418691790743,12077.410595225296,154488.27685628194,142410.86626105665
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Idaho,Ready-To-Drink Beverages,4.068273051764116,5.224738587979725,0.051157187923169,33559.06897428359,6780.455086273527,0.0151339757525625,1570.0162601931493,20082.873291521064,18512.85703132792
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Breads & Bakery,162.57846127328716,282.25339683438915,4.366635609823669,1395451.899309876,270964.1021221453,0.6047918759366282,62741.81317440313,802562.3148048231,739820.50163042
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Dairy & Eggs,116.10588609750552,284.00120361996096,4.170120239346436,13183977.50767097,193509.81016250924,0.4319138962827206,44807.25033885624,573152.2366437212,528344.986304865
